username,comment,channel,video,reference_date
عيشا,هاذه مو مندس ..يريد يحمي عرضه ..الف رحمه عل روحك ميثم 💔,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
جرح الماضي,الله لا يطيكم نشاء الله ليش هو لو مندس جان صار يشبهك مو وجها كله نور 😢,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago (edited)
حب الحسين يجمعنا,"الى كل الشرفاء الذين شاركوا في التظاهرات . 
بالله عليكم الا تستحون وأنتم كنتم مع هؤلاء  ؟؟؟ 
هل انتم نادمون  انكم كنتم في جبهة هؤلاء ؟ 
ام جفت ضمائركم ",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
noor ۛۜ ۥ ۦ ۧ ۨ,هههه ما خفية كان اعظم يا قناة العراقية و الفاهم يعرف 😶,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
panther plack,حسبنا الله ونعم الوكيل فيكم من يقف ورائهم,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
شونه الحجي,"《بسم الرحمن الرحيم 》
وسوفة يعلم الذينه ضلمو في اي منقلب سينقليبون 
صداق الله العلي العضيم",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
"Helen ,","خلاصه كلامه اتهم الشاب ميثم ب"" المندس '""
وقتلو بعد ذلك اجه"""""""""""" القطيع """"""""""""""وضلو يضربون بي وقتلو بأبشع طريقه حتئ اليهود مامسوينهه 
والله مو بس الاسلام بريئ منكم الانسانيه بريئه م̷ـــِْن. امثالكم 
حسبي •اللّـہ̣̥ ونعم الوكيل",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
ヅابن العراق,طبعن هاذه مايمثل أهل البصرة يمثل نفسه اخاف واحد يغلط عله أهل البصرة,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
العراق الجريح,اهل البصره يرادلكم صولة فرسان جديده حته يتأدب امثال هولاء,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
mortatha T,نريد كشف ملابسات جريمة الناصريه وعرضها في قناة العراقيه,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
السلطانـه M,اففف يـربـي فرجهة 💔🇮🇶,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
عباس الحزين,والله شوهت سمعتنه حنه البصره هالي الكرم ولطيب ولغيره حنه اهل كلوب الحنينه ولك خرب مشاعرك نوب من زبير عمي الاتجي لبصره وعلي تفك تشتغل عليك الله مصلي على  محمد  وال محمد وال,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago (edited)
ضاهرة كونية,الله ينتقم منكم ومن الحزاب بحق محمد وآل محمد والف رحمه ونور على روح الشهداء,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
احمد,بارك الله بيكم قواتنه المنيه,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Ahmed ak47,الله يرحمة ويسكنة فسيح جناتة ولله بيجيت عليه الولد 😢😢,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,11 months ago
Rooh 1700,يتكلم بكل برود واريحيه  😑💔,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
العسكري الحزين 07505974123 الحزين 07505974123,"من عمت عينك مكدرت بس على الطفل
يا جبنا الله ينتقم منكم يعني واحد شيحجي بس اكول حسبي الله ونعم الوكيل عليكم",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
ارواح تُـ‘ـُٱهـُ‘ـُئهـُ‘ـُ,حسبي الله ونعم الوكيل طفل مالا ذنب 💔,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
حنةيهة موينو,شاء لله عدام كل واحد شارك في جريمه القتل في نفس المكان,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
بت البصره,وين ترحون عن الله  😢😢😢😭😭😭😭😭😭,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
jawad abd,ذوله اهل الشغب الملثمين نفس الشكول ونفس المرض ونفس الكلام,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
الرادود الحسيني فهدابوالاشتر,"باسمي عن عشائر المواجد(اخوة سويرة)
تبرى من كل قاتل ومخرب وان كان اخي",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
5 علويه,هذا نفسه بلفديو كبرر ابو القرفه منين اجيتونه ودمرتو بغداد عايزين احنه,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago (edited)
طائية انا,اللة لايوفقك انشاللة القصاص العاجل منك ومن الي مثلك حق هذا المظلوم ماراح يضيع شنو ذنبة قتلتوة,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Aimn Aatj,بالله العظيم انسحلت روحي من شفتك اااخ. 😔,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Fofa Fras,استغفر الله العلي العظيم وأتوب اليه حسبي الله ونعم الوكيل 😭😭😭😭,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
R,والله حت ذوله الجاي يصورون ويتفرحون هم لازم يتحاسبون,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
سامر البهادلي,وعلي عرفتة ماعدة شي الله يرحمه ونشالله الحكومة تاخذ مجراهة,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Ali GARMN,ولله كفوو من مكافحة الاجرام,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
حيدر البصراوي,خطيه بجيت على الولد بريئ بي نكول الله يرحمه,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Mostafa Mohammed Ali,"إعدام علني في ساحه الوثبه  لكل من شارك
والا عشائريا  
الدم  بالدم",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
الجكليته ،,شوف الله شلون نصر الشهيد المغدور,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
احمد الناصري,الله يخسلف الأرض بالعراق ويخلص العالم من شرنا,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
MR Basrawi,دخيلك ربي,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
أشرف الطائي,والله خطيه شنو ذنبه 😭😭😭,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Loay A,الله واكبر على كل من يهدر دماء العراقين,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Karar Ali,شنو من بشر هذوله ولد بعمر ورد ذبحو. خرب دين حكومه اذ ماتعدمهم,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
عقيل عقيل,اللهم احفظ العراق واحفظ المتظاهرين الشرفاء ✌️🇮🇶✌️🌹,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
مہہہلہہہگہہہـے الاحہہہسہہہاسـے,حسبي الله على ككل ضالم,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Naeem Alhsniwy,يجب تعليكهم في ساحة الوثبة نفس مكان الجريمة,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Nadal Salman,حرامات محسوب عراقي ومحسوب على اهل البصرة اهل الطيبة,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Diyaa,من الكتل صاير لهانه 😂حييل وابو زايد يا قتله💔,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Kazem Rahim,مورمي بالكتل 😂😂😂😂,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
*شموخ*,االلهم لا تحاسبنا على ما فعل السفهاء منا,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
اناقة حلاوي💯,"من كبر لهاي الخلقه
جاي من البصره لبغداد..وكتلتلك شاب بعمر الورد",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,7 months ago
ڄفټ ضمٱئرهـم A.N.M,الله ينتقم منكم .. شعب يمشي ورى الاشاعات .. يظهر الحق ولو بعد حين 🍁,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Hdoucheh Almiahih,الله ينتقم منكم يامجرمين/,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
h 1,"قول اعوذ برب الفلق من شر ما خلق
يريدون وطن يريدن دكتور نفسي يعالجهم",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
زمن فاضل,احنه اهل الزبير نتبره من هذه شخص,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Ahmed Aali,الله ينتقم منك ومن كل واحد شارك بهاي الجريمه ومن كل واحد حرض عليهه وكل واحد ايدها وينتقم من كل واحد مايستنكرها ليش هيج يامجرمين طيح الله حظكم شنو ذنب هالمسكين تفووو عليكم مع احترامي للناس الطيبين فقط,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Alhagamy,ذول لمفروض كلهم بالوثبه ويعلكوهم شنقا الشخص يرمي ليفوك شكو تضربه بن لزربه ملتمين ع بيته,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago (edited)
sami smara,قابل همه بكيفهم اجوا وسوو هيج غير مندسين اليا جهه تنتمون اكيد الجيش مقتدى,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
الموت لأل سعود,والله فرحتوني بالقاء القبض على هؤلاء القتله,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Mustafa Abood,البصره بريئه منك و من امثالك ان شاء الله يعلكونكم بنفس المكان,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
العراق #انتفاضه2019,الله وأكبر عله روسكم الله وأكبر الله ينتقم من كل واحد اله ايد بدم هل ولد وكل برئ,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
عمر الناصري,والله البصره بكل عزه لطامه,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
عقبات الدار الداري,إيران إيران إيران هيه تكتلنه  هاذه هم ايراني مو         لا والله عراقي ابن عراقي بعثي بينت الحقيقة,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Sgdg Yffjch,ذول عدهم اجهزت اتصال وسلاح ومن كل المحافظات هذا تنظيم محترف وين راحو اهل الظحيه,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
دياح: diah,احلى شيء اساميهم على مناطقهم,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
مرتضى العزاوي,حسبنا الله ونعم الوكيل عليكم  ياسفله .طفل بعمر الورد فجعتو امه وعائلته بي الله ينتقم منكم 🤬🤬🤬,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
شهرزاد السلام,يارب استغفرالله كلساع أفتح اليوتيوب وأشوف وجوهكم واختنك الإجرام طالع من عيونكم لله يلعنكم ياحقراء أنتو بسبب غباءكم فرحتو وشمتو الأحزاب فينه,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
احمد عوده حسن,الله يساعد گلب أمه شلون تتحمل من تسمع هذا كلام,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
لحظه وداع,"هسه حسلكم هيج 
تحياتي لكم ابن البصرة",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
Muhsin Al-mussawi,لاول مره في تاريخها....البصره تنحني خجلاً,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=6nWk2NsbqMs,1 year ago
